frame_num,track_id,x,y,color
236,46,48.17,318.52,A
236,11,65.81,327.84,B
236,38,53.09,314.41,A
236,50,20.86,367.59,B
236,4,22.96,386.16,B
236,49,43.91,407.49,A
237,39,215.27,487.86,A
237,7,133.37,485.52,A
237,45,31.44,486.87,A
237,6,78.17,484.7,B
237,1,282.25,460.97,A
237,16,154.17,365.29,B
237,5,267.89,420.04,A
237,9,82.55,441.85,B
237,12,35.07,372.73,B
237,15,25.51,470.8,B
237,38,48.74,319.5,A
237,11,65.93,328.26,B
237,51,53.36,316.05,B
237,50,21.64,368.68,B
237,4,23.17,386.87,B
237,49,44.53,408.33,A
238,39,215.94,487.88,A
238,7,134.26,485.17,A
238,6,80.51,486.23,B
238,16,154.65,364.99,B
238,1,282.58,459.61,A
238,45,33.53,487.4,A
238,5,269.49,422.15,A
238,9,82.74,442.01,B
238,12,34.92,372.2,B
238,11,67.11,328.37,B
238,38,47.82,320.21,A
238,51,49.93,315.31,B
238,15,25.14,470.34,B
238,50,23.14,369.79,B
238,4,24.19,390.22,B
238,49,47.37,411.31,A
239,39,216.01,487.24,A
239,7,134.41,483.73,A
239,6,82.85,488.0,B
239,16,155.03,365.1,B
239,5,271.87,426.22,A
239,1,284.45,459.14,A
239,45,34.59,486.89,A
239,12,35.42,371.42,B
239,38,46.55,321.98,A
239,11,68.74,330.11,B
239,51,49.29,314.18,B
239,50,22.23,367.73,B
239,9,80.48,439.42,B
239,15,24.71,469.9,B
239,4,23.12,388.6,B
239,49,50.62,415.06,A
240,39,216.36,485.63,A
240,6,83.48,485.69,B
240,7,134.73,482.31,A
240,16,152.83,363.89,B
240,1,286.4,458.38,A
240,5,273.5,425.95,A
240,12,35.35,372.53,B
240,45,37.43,484.68,A
240,11,66.86,331.23,B
240,38,44.32,324.92,A
240,9,78.16,436.68,B
240,50,22.72,369.78,B
240,15,24.53,466.79,B
240,4,20.82,387.52,B
240,49,48.08,412.1,A
240,51,46.3,315.29,B
241,39,219.28,483.74,A
241,6,82.55,489.8,B
241,7,136.02,483.45,A
241,16,156.73,359.32,B
241,1,290.16,454.66,A
241,5,275.46,419.9,A
241,45,34.05,488.57,A
241,12,35.69,369.03,B
241,38,47.69,322.54,A
241,11,70.41,326.96,B
241,49,47.23,411.18,A
241,15,19.21,470.16,B
241,51,51.06,313.54,B
241,50,21.32,365.13,B
241,4,18.8,384.79,B
241,9,74.82,432.74,B
241,47,10.28,-24.23,C
242,6,83.14,489.84,B
242,39,221.43,484.06,A
242,7,137.43,483.81,A
242,1,294.43,456.33,A
242,16,157.53,357.24,B
242,45,34.68,488.2,A
242,49,52.84,417.27,A
242,12,34.98,366.28,B
242,9,75.2,429.93,B
242,5,278.07,420.54,A
242,38,48.08,322.79,A
242,51,51.67,314.99,B
242,11,70.8,325.05,B
242,50,21.11,363.07,B
242,15,19.44,469.71,B
242,4,19.26,384.5,B
242,47,10.37,-30.15,C
243,6,82.99,489.62,B
243,39,221.01,483.46,A
243,7,137.22,483.45,A
243,1,293.76,455.59,A
243,16,157.37,357.01,B
243,45,34.54,488.15,A
243,49,52.75,417.22,A
243,12,34.94,366.33,B
243,9,75.11,429.87,B
243,5,277.49,419.9,A
243,38,48.06,322.83,A
243,51,51.64,315.0,B
243,11,70.78,325.06,B
243,50,21.05,363.15,B
243,15,19.35,469.8,B
243,4,19.11,384.46,B
243,47,10.47,-30.21,C
244,6,80.66,484.69,B
244,39,221.14,482.47,A
244,7,135.1,480.45,A
244,16,155.31,355.25,B
244,1,300.71,456.85,A
244,12,32.85,365.94,B
244,9,70.44,427.39,B
244,49,55.5,420.07,A
244,38,45.24,323.75,A
244,5,283.44,419.75,A
244,11,68.19,325.54,B
244,51,48.49,316.29,B
244,45,35.9,483.14,A
244,50,20.22,362.55,B
244,15,24.71,471.46,B
244,4,17.52,382.2,B
244,47,3.12,-35.92,C
245,6,81.4,485.44,B
245,39,222.39,482.38,A
245,7,137.21,480.81,A
245,16,156.09,355.02,B
245,1,301.85,456.86,A
245,12,33.42,366.0,B
245,5,283.86,418.29,A
245,50,19.07,359.81,B
245,11,68.44,325.2,B
245,51,48.68,316.9,B
245,38,44.29,322.79,A
245,9,69.21,426.1,B
245,45,34.43,480.0,A
245,49,57.55,421.56,A
245,15,25.28,472.25,B
245,4,18.33,382.89,B
246,39,223.77,482.83,A
246,6,84.24,488.05,B
246,7,140.15,482.63,A
246,16,158.35,356.18,B
246,1,296.43,455.56,A
246,45,35.66,484.75,A
246,12,36.21,366.8,B
246,51,50.47,316.0,B
246,5,277.89,416.99,A
246,11,71.01,324.38,B
246,15,22.97,475.13,B
246,50,20.05,358.34,B
246,38,46.43,324.0,A
246,9,70.15,427.5,B
246,49,63.43,428.92,A
246,4,18.99,382.83,B
246,47,10.96,-30.28,C
247,39,225.2,483.86,A
247,6,86.09,489.79,B
247,7,140.64,483.44,A
247,16,158.55,358.24,B
247,45,35.75,484.11,A
247,1,296.72,456.02,A
247,15,26.74,480.19,B
247,5,277.01,417.73,A
247,13,35.53,367.66,B
247,11,70.69,325.77,B
247,50,23.46,362.68,B
247,51,48.81,317.85,B
247,38,45.34,326.03,A
247,49,64.15,430.58,A
247,9,69.31,426.84,B
247,4,18.67,383.65,B
247,47,10.87,-27.03,C
248,39,228.31,485.13,A
248,7,141.27,483.17,A
248,6,90.04,492.31,B
248,16,160.55,359.07,B
248,45,38.53,483.99,A
248,15,27.9,481.29,B
248,5,276.92,415.61,A
248,1,298.86,454.81,A
248,13,35.27,366.54,B
248,51,49.81,319.41,B
248,38,45.21,326.03,A
248,11,72.37,325.92,B
248,49,62.92,428.05,A
248,50,21.81,357.91,B
248,9,70.59,427.26,B
248,4,19.58,383.62,B
248,47,12.7,-26.18,C
249,39,228.32,485.15,A
249,7,141.26,483.16,A
249,6,90.08,492.36,B
249,16,160.56,359.07,B
249,45,38.53,484.0,A
249,15,27.87,481.25,B
249,5,276.85,415.48,A
249,1,298.87,454.83,A
249,13,35.33,366.59,B
249,51,49.86,319.44,B
249,38,45.19,326.0,A
249,11,72.3,325.9,B
249,49,62.98,428.12,A
249,50,21.86,357.99,B
249,9,70.64,427.33,B
249,4,19.59,383.63,B
249,47,12.7,-26.18,C
250,39,228.36,484.3,A
250,7,140.66,482.31,A
250,6,90.43,491.8,B
250,16,161.21,359.29,B
250,45,40.89,483.19,A
250,15,27.84,480.86,B
250,1,300.81,456.19,A
250,5,277.92,416.73,A
250,13,35.68,366.64,B
250,38,45.28,328.29,A
250,50,21.78,355.86,B
250,49,64.81,429.51,A
250,9,70.09,425.94,B
250,11,72.7,325.79,B
250,4,19.8,383.8,B
250,51,50.09,322.16,B
250,47,12.88,-25.65,C
251,39,228.04,484.09,A
251,16,162.37,360.65,B
251,7,140.77,481.75,A
251,6,91.29,490.56,B
251,45,42.94,481.57,A
251,15,27.83,480.26,B
251,5,278.98,419.82,A
251,1,302.6,459.48,A
251,9,71.64,427.69,B
251,11,72.81,326.74,B
251,13,36.96,367.42,B
251,38,45.4,331.23,A
251,50,21.64,355.34,B
251,49,62.68,425.93,A
251,4,19.66,383.36,B
251,51,50.17,324.53,B
251,47,12.83,-21.84,C
252,39,228.69,484.54,A
252,16,164.53,362.83,B
252,7,141.8,481.63,A
252,6,93.96,492.09,B
252,11,75.09,329.11,B
252,45,44.18,481.57,A
252,15,28.08,481.25,B
252,1,303.99,459.98,A
252,5,280.16,421.16,A
252,38,44.67,333.04,A
252,51,50.39,326.22,B
252,9,72.33,427.04,B
252,13,37.16,367.47,B
252,50,23.34,356.6,B
252,4,20.44,383.76,B
252,49,64.08,426.38,A
252,47,13.56,-21.03,C
253,39,228.18,483.78,A
253,16,164.14,362.15,B
253,7,141.54,479.8,A
253,6,90.86,487.48,B
253,45,45.16,480.01,A
253,11,74.64,327.7,B
253,15,26.97,480.58,B
253,5,281.64,422.8,A
253,1,305.39,461.61,A
253,38,43.35,332.92,A
253,9,70.61,423.09,B
253,51,49.19,326.58,B
253,50,24.76,357.36,B
253,13,36.66,365.23,B
253,49,62.84,424.48,A
253,4,19.07,382.63,B
253,47,13.13,-23.83,C
254,39,229.26,484.54,A
254,6,91.16,487.69,B
254,7,141.99,479.09,A
254,45,45.18,478.6,A
254,41,164.39,362.72,A
254,15,26.17,480.73,B
254,11,75.4,328.75,B
254,1,308.68,463.45,A
254,38,43.65,335.24,A
254,9,72.36,423.94,B
254,5,284.65,425.7,A
254,51,50.02,328.59,B
254,13,36.9,365.72,B
254,49,62.73,424.67,A
254,50,24.34,356.6,B
254,4,18.41,382.97,B
254,47,14.63,-23.86,C
255,39,229.0,484.21,A
255,6,91.06,487.49,B
255,7,141.86,478.88,A
255,45,44.95,478.28,A
255,41,164.32,362.68,A
255,15,26.1,480.6,B
255,11,75.36,328.76,B
255,1,308.34,463.13,A
255,38,43.63,335.29,A
255,9,72.29,423.86,B
255,5,284.38,425.46,A
255,51,50.0,328.66,B
255,13,36.86,365.73,B
255,49,62.64,424.56,A
255,50,24.26,356.57,B
255,4,18.39,382.99,B
255,47,14.71,-24.0,C
256,39,230.13,484.25,A
256,6,91.47,486.94,B
256,45,41.94,474.47,A
256,7,143.07,478.52,A
256,41,164.22,362.71,A
256,15,26.06,481.6,B
256,11,75.36,328.49,B
256,1,309.28,462.33,A
256,51,48.53,328.66,B
256,49,61.36,423.41,A
256,13,37.72,367.98,B
256,5,284.23,424.03,A
256,9,73.69,423.66,B
256,38,42.89,336.12,A
256,4,17.86,382.77,B
256,50,29.82,361.99,B
256,47,15.42,-21.29,C
257,39,231.36,483.33,A
257,16,164.66,363.14,B
257,7,143.77,477.33,A
257,6,92.95,485.81,B
257,45,44.64,474.89,A
257,15,26.43,482.03,B
257,11,76.3,328.71,B
257,1,311.4,462.1,A
257,51,49.49,329.82,B
257,38,43.58,337.45,A
257,49,62.91,424.98,A
257,9,73.77,424.03,B
257,5,279.36,415.37,A
257,13,40.25,369.79,B
257,4,18.5,382.72,B
257,50,28.74,360.39,B
257,47,16.87,-22.14,C
258,16,164.15,362.02,B
258,39,232.8,482.16,A
258,7,144.68,476.9,A
258,45,47.72,474.83,A
258,11,76.53,327.97,B
258,6,94.99,484.91,B
258,15,26.81,481.85,B
258,51,49.58,330.29,B
258,9,74.04,422.79,B
258,1,312.63,462.09,A
258,49,64.61,427.42,A
258,5,287.64,428.56,A
258,4,17.87,381.58,B
258,13,38.68,366.67,B
258,38,44.71,338.13,A
258,50,25.49,354.93,B
258,47,19.28,-21.87,C
259,45,51.06,473.37,A
259,39,233.36,481.08,A
259,7,145.16,475.64,A
259,16,162.71,360.24,B
259,11,77.15,327.42,B
259,2,99.39,482.35,B
259,51,50.37,329.86,B
259,9,74.84,421.58,B
259,15,28.82,482.12,B
259,38,46.18,339.03,A
259,1,312.5,461.94,A
259,4,19.29,380.96,B
259,5,286.95,428.67,A
259,49,66.01,427.15,A
259,13,38.75,366.5,B
259,50,26.7,354.98,B
259,47,20.51,-24.03,C
260,16,160.77,359.31,B
260,39,234.22,481.5,A
260,7,146.19,475.6,A
260,2,101.59,482.01,B
260,45,54.15,473.33,A
260,9,77.57,421.8,B
260,11,77.29,327.23,B
260,15,30.69,483.57,B
260,38,46.58,340.34,A
260,5,285.69,426.44,A
260,1,312.13,462.33,A
260,13,38.37,365.72,B
260,51,50.85,330.68,B
260,4,19.42,380.08,B
260,49,67.54,427.82,A
260,50,28.55,356.02,B
260,47,21.88,-23.49,C
261,16,160.79,359.33,B
261,39,234.19,481.44,A
261,7,146.21,475.57,A
261,2,101.56,481.84,B
261,45,54.2,473.33,A
261,9,77.67,421.82,B
261,11,77.27,327.15,B
261,15,30.76,483.58,B
261,38,46.62,340.34,A
261,5,285.72,426.44,A
261,51,50.87,330.67,B
261,1,312.03,462.3,A
261,13,38.36,365.69,B
261,4,19.44,380.03,B
261,49,67.62,427.87,A
261,50,28.54,355.97,B
261,47,21.93,-23.43,C
262,16,159.75,360.36,B
262,39,234.58,481.26,A
262,7,146.11,474.06,A
262,2,101.13,480.64,B
262,9,77.51,420.63,B
262,11,79.0,329.41,B
262,45,56.08,473.02,A
262,51,50.55,331.66,B
262,1,311.75,462.76,A
262,15,32.11,484.05,B
262,4,19.27,378.71,B
262,5,285.25,425.48,A
262,38,47.03,341.79,A
262,13,42.3,370.32,B
262,49,68.82,427.84,A
262,50,34.52,361.89,B
262,47,22.07,-23.87,C
263,16,158.58,360.42,B
263,39,235.07,480.98,A
263,7,143.65,468.86,A
263,2,101.12,481.02,B
263,45,56.96,471.79,A
263,11,78.09,327.74,B
263,9,76.62,416.44,B
263,1,312.15,461.66,A
263,13,41.51,368.95,B
263,15,33.03,484.66,B
263,5,283.64,424.5,A
263,51,50.17,332.27,B
263,38,47.78,343.28,A
263,4,19.39,378.36,B
263,49,69.17,427.37,A
263,47,22.46,-24.96,C
264,39,235.33,480.06,A
264,2,100.22,478.99,B
264,16,157.43,360.9,B
264,7,144.04,466.93,A
264,45,54.15,464.97,A
264,11,77.75,327.33,B
264,9,76.65,413.81,B
264,1,311.82,461.59,A
264,5,283.36,425.64,A
264,15,34.42,484.83,B
264,13,41.85,368.48,B
264,51,49.59,331.96,B
264,38,47.69,342.88,A
264,49,70.22,426.5,A
264,4,19.73,378.12,B
264,47,22.23,-24.62,C
265,39,237.94,480.15,A
265,2,101.17,477.73,B
265,11,78.85,327.55,B
265,7,144.8,466.69,A
265,16,156.55,360.3,B
265,9,78.15,413.09,B
265,45,57.46,465.5,A
265,1,312.53,460.44,A
265,5,284.23,425.42,A
265,15,35.6,486.2,B
265,51,50.05,333.14,B
265,13,43.99,370.42,B
265,38,47.81,343.34,A
265,49,69.62,424.16,A
265,47,21.42,-23.7,C
266,2,102.69,476.39,B
266,39,238.87,478.76,A
266,11,78.84,326.45,B
266,7,144.97,465.8,A
266,16,155.94,360.01,B
266,45,60.56,464.93,A
266,5,284.11,425.92,A
266,9,79.51,411.88,B
266,1,313.14,461.0,A
266,13,42.66,368.01,B
266,15,36.31,486.96,B
266,51,50.46,334.13,B
266,38,47.65,343.02,A
266,49,69.74,422.52,A
266,47,21.15,-25.19,C
267,2,102.56,476.2,B
267,39,238.6,478.36,A
267,7,145.17,466.07,A
267,11,78.25,325.79,B
267,16,155.76,359.81,B
267,5,283.94,425.75,A
267,45,60.6,464.85,A
267,9,79.49,411.92,B
267,1,312.99,460.73,A
267,13,43.0,367.98,B
267,15,36.39,486.99,B
267,51,50.99,334.51,B
267,38,47.69,342.98,A
267,49,69.5,422.12,A
267,47,21.11,-25.05,C
268,39,239.58,477.68,A
268,7,146.3,465.98,A
268,2,103.8,475.2,B
268,11,81.64,329.0,B
268,16,155.76,359.43,B
268,15,36.8,486.77,B
268,13,42.8,366.71,B
268,5,284.85,425.76,A
268,45,63.34,462.96,A
268,1,316.07,463.45,A
268,9,81.56,411.55,B
268,38,48.42,342.78,A
268,51,49.45,334.28,B
268,49,70.72,422.17,A
268,47,22.73,-25.12,C
269,39,240.89,477.32,A
269,7,145.85,464.4,A
269,11,83.44,329.54,B
269,16,155.13,358.9,B
269,2,106.32,474.67,B
269,5,285.12,425.07,A
269,15,37.09,486.82,B
269,45,66.13,462.38,A
269,13,43.16,367.12,B
269,1,318.94,464.69,A
269,38,48.53,342.25,A
269,9,82.44,411.02,B
269,51,49.79,335.26,B
269,49,71.33,422.4,A
269,47,24.48,-23.33,C
270,39,241.82,477.02,A
270,7,144.46,460.34,A
270,11,86.12,330.35,B
270,5,284.97,425.34,A
270,16,154.94,358.35,B
270,45,67.59,461.34,A
270,15,37.36,486.12,B
270,13,45.04,368.33,B
270,2,107.61,473.64,B
270,1,320.3,466.97,A
270,38,51.61,345.25,A
270,9,83.58,410.48,B
270,51,50.38,336.51,B
270,49,71.85,425.36,A
270,4,18.51,376.29,B
270,50,36.94,358.62,B
270,47,25.92,-24.09,C
271,39,242.97,477.45,A
271,7,145.4,459.69,A
271,16,155.53,358.62,B
271,5,285.98,425.42,A
271,45,68.56,459.76,A
271,15,37.62,486.64,B
271,11,88.51,329.79,B
271,9,85.14,409.05,B
271,13,45.72,368.65,B
271,2,108.88,473.35,B
271,38,55.97,349.87,A
271,1,322.87,469.36,A
271,51,49.99,335.18,B
271,49,70.93,423.64,A
271,36,248.14,111.68,A
271,47,27.66,-25.95,C
272,39,237.01,471.45,A
272,16,157.26,361.0,B
272,15,37.7,491.64,B
272,7,150.83,457.4,A
272,5,270.31,423.96,A
272,11,94.43,330.21,B
272,45,71.85,458.16,A
272,9,91.11,408.9,B
272,13,47.61,366.75,B
272,2,115.23,473.08,B
272,49,73.75,421.89,A
272,1,301.31,461.96,A
272,51,52.29,332.27,B
272,38,59.02,348.13,A
272,36,229.65,152.27,A
272,4,16.94,373.77,B
272,47,34.34,-7.49,C
273,39,237.09,471.51,A
273,16,157.23,360.96,B
273,15,37.47,491.26,B
273,7,150.72,457.3,A
273,5,270.52,424.03,A
273,11,94.31,330.08,B
273,45,71.7,457.96,A
273,9,90.94,408.72,B
273,2,115.03,472.92,B
273,49,73.61,421.73,A
273,1,301.59,462.09,A
273,51,52.26,332.18,B
273,38,58.89,348.01,A
273,36,230.11,152.34,A
273,4,16.81,373.58,B
273,13,47.58,366.74,B
273,47,34.4,-7.54,C
274,39,237.17,471.42,A
274,16,157.3,361.65,B
274,15,38.15,491.88,B
274,7,152.54,456.72,A
274,11,95.25,330.32,B
274,5,271.6,425.31,A
274,45,76.9,460.1,A
274,9,91.72,408.51,B
274,13,48.0,367.36,B
274,2,116.16,472.38,B
274,1,302.76,462.68,A
274,49,77.72,424.79,A
274,36,230.6,151.97,A
274,51,51.4,332.21,B
274,38,59.93,348.97,A
274,4,17.19,374.49,B
274,47,36.24,-5.99,C
275,39,237.71,471.02,A
275,16,156.85,361.37,B
275,15,39.1,491.1,B
275,11,96.46,329.52,B
275,7,154.9,455.81,A
275,5,273.42,428.12,A
275,9,93.05,407.94,B
275,2,118.11,472.37,B
275,45,81.17,459.01,A
275,13,48.91,367.15,B
275,1,304.32,464.03,A
275,36,233.72,156.61,A
275,49,78.84,422.46,A
275,51,51.21,333.41,B
275,38,60.05,347.97,A
275,47,37.08,-6.1,C
276,39,238.44,470.26,A
276,16,156.5,361.32,B
276,15,40.9,492.38,B
276,5,274.4,428.63,A
276,11,97.09,326.46,B
276,7,155.52,454.05,A
276,2,121.11,472.28,B
276,9,93.44,406.77,B
276,1,305.36,464.18,A
276,13,49.54,367.04,B
276,36,235.06,156.88,A
276,45,84.43,456.92,A
276,49,80.05,422.05,A
276,51,52.5,335.22,B
276,38,60.53,348.04,A
276,47,37.82,-7.24,C
277,15,42.4,493.15,B
277,39,239.68,470.44,A
277,16,156.41,361.47,B
277,7,156.35,452.98,A
277,11,99.46,325.59,B
277,5,274.29,428.12,A
277,9,94.13,406.28,B
277,1,306.75,464.73,A
277,45,88.03,455.9,A
277,36,238.31,159.4,A
277,2,123.53,471.48,B
277,13,49.9,366.68,B
277,49,80.74,421.38,A
277,51,56.02,338.86,B
277,38,62.15,347.14,A
277,47,39.84,-7.99,C
278,15,44.72,494.59,B
278,39,240.35,470.42,A
278,7,156.87,452.14,A
278,5,274.35,428.48,A
278,11,100.79,326.52,B
278,1,307.2,465.15,A
278,9,95.27,406.65,B
278,16,155.29,362.33,B
278,36,238.82,164.31,A
278,45,89.51,455.4,A
278,2,126.18,470.33,B
278,13,49.77,365.83,B
278,49,80.76,420.27,A
278,51,58.38,342.48,B
278,38,64.59,349.37,A
278,47,39.47,-7.73,C
279,15,44.7,494.48,B
279,39,240.03,470.11,A
279,7,156.76,451.97,A
279,5,273.97,428.24,A
279,11,100.77,326.51,B
279,1,306.69,464.8,A
279,9,95.24,406.6,B
279,16,155.2,362.25,B
279,36,238.67,164.53,A
279,45,89.48,455.29,A
279,2,126.09,470.15,B
279,13,49.83,365.91,B
279,49,80.74,420.2,A
279,51,58.38,342.51,B
279,38,64.59,349.38,A
279,47,39.45,-7.74,C
280,15,46.61,495.42,B
280,7,154.86,447.59,A
280,5,274.4,427.98,A
280,11,103.34,327.11,B
280,39,240.52,470.12,A
280,1,307.64,464.71,A
280,16,154.36,363.52,B
280,9,96.28,406.89,B
280,36,236.89,162.38,A
280,2,127.56,469.77,B
280,45,89.04,451.21,A
280,13,52.41,369.45,B
280,49,79.47,416.97,A
280,51,55.74,338.52,B
280,38,70.51,351.84,A
280,50,43.59,355.94,B
280,47,39.3,-8.59,C
281,15,47.06,494.98,B
281,5,275.79,427.87,A
281,7,155.5,445.37,A
281,39,241.73,470.9,A
281,11,105.69,325.24,B
281,1,309.36,466.23,A
281,16,153.29,363.71,B
281,36,238.27,162.95,A
281,2,127.25,467.11,B
281,45,88.75,446.23,A
281,9,97.0,406.36,B
281,38,72.15,352.47,A
281,51,56.34,338.57,B
281,13,58.13,375.06,B
281,50,45.17,357.24,B
281,49,82.35,416.42,A
281,47,41.46,-9.23,C
282,1,309.96,467.14,A
282,15,48.87,494.33,B
282,5,276.49,427.54,A
282,39,242.24,470.6,A
282,7,157.82,444.88,A
282,11,106.98,321.96,B
282,36,236.89,160.98,A
282,2,131.11,469.67,B
282,45,93.77,446.49,A
282,16,151.87,364.71,B
282,38,73.33,352.09,A
282,50,44.14,354.6,B
282,51,55.37,336.04,B
282,9,97.63,405.27,B
282,13,45.25,356.72,B
282,49,84.63,417.71,A
282,47,42.01,-9.7,C
283,5,277.02,427.44,A
283,39,243.63,471.99,A
283,15,49.9,493.81,B
283,2,133.24,469.1,B
283,36,236.74,163.55,A
283,7,159.01,443.92,A
283,11,108.11,321.5,B
283,16,150.83,365.03,B
283,1,312.13,469.82,A
283,51,58.17,339.74,B
283,38,73.28,351.42,A
283,45,99.52,446.62,A
283,9,98.38,405.25,B
283,13,56.58,370.94,B
283,50,46.65,356.14,B
283,49,87.06,417.35,A
283,47,42.6,-8.1,C
284,39,242.87,471.83,A
284,7,158.17,442.97,A
284,5,275.47,427.45,A
284,15,49.42,490.99,B
284,2,134.22,468.55,B
284,1,311.96,471.08,A
284,11,108.81,322.29,B
284,36,238.17,170.57,A
284,16,149.92,366.83,B
284,38,75.2,352.7,A
284,51,61.42,344.45,B
284,9,98.38,404.32,B
284,50,48.68,358.76,B
284,45,100.81,443.87,A
284,49,87.39,416.26,A
284,47,44.79,-0.38,C
285,39,242.79,471.74,A
285,7,158.09,442.86,A
285,5,275.37,427.33,A
285,15,49.35,490.91,B
285,2,134.15,468.44,B
285,1,311.88,470.99,A
285,36,238.12,170.74,A
285,11,108.73,322.1,B
285,16,149.84,366.72,B
285,38,75.17,352.56,A
285,51,61.4,344.34,B
285,9,98.34,404.2,B
285,50,48.8,358.83,B
285,45,100.84,443.73,A
285,49,87.3,416.09,A
285,47,44.91,-0.18,C
286,39,245.21,472.3,A
286,7,159.32,442.24,A
286,15,50.87,491.81,B
286,5,277.14,427.81,A
286,1,314.0,472.02,A
286,2,135.57,467.4,B
286,36,241.45,173.18,A
286,16,151.4,368.35,B
286,11,110.03,320.81,B
286,45,105.31,442.45,A
286,38,74.83,350.22,A
286,9,100.29,404.92,B
286,51,60.58,341.72,B
286,13,51.47,362.1,B
286,50,49.26,360.26,B
286,47,48.72,0.14,C
287,39,246.46,472.11,A
287,15,52.31,493.09,B
287,7,159.6,439.52,A
287,5,277.94,427.76,A
287,16,152.29,369.71,B
287,1,316.16,473.63,A
287,36,243.83,177.48,A
287,38,77.82,352.09,A
287,9,101.61,404.77,B
287,45,106.35,442.92,A
287,11,109.98,317.2,B
287,2,138.12,466.58,B
287,51,62.51,343.05,B
287,49,89.96,412.78,A
287,50,50.56,361.15,B
288,39,247.13,472.47,A
288,15,54.09,494.24,B
288,5,278.95,428.66,A
288,7,159.61,436.73,A
288,1,317.88,474.82,A
288,9,102.5,404.71,B
288,36,247.52,181.54,A
288,38,82.0,355.27,A
288,45,104.01,436.31,A
288,16,152.36,371.13,B
288,13,58.77,371.99,B
288,2,139.9,465.54,B
288,11,113.4,318.89,B
288,51,65.46,345.6,B
288,49,88.16,410.28,A
288,50,49.71,359.74,B
289,39,247.61,472.56,A
289,5,279.82,430.09,A
289,1,319.02,475.89,A
289,15,55.49,494.53,B
289,23,249.19,184.44,A
289,16,153.2,373.46,B
289,38,86.25,358.24,A
289,9,102.15,403.48,B
289,2,140.72,464.35,B
289,7,161.5,436.74,A
289,6,100.48,426.96,B
289,13,54.77,364.63,B
289,11,123.65,328.94,B
289,51,67.22,345.91,B
290,39,248.71,474.51,A
290,1,322.51,480.49,A
290,5,282.39,432.5,A
290,15,55.19,496.0,B
290,23,251.13,184.15,A
290,38,87.18,358.0,A
290,9,101.0,403.09,B
290,2,141.51,465.42,B
290,16,151.04,372.96,B
290,7,163.19,436.52,A
290,6,94.46,417.94,B
290,11,125.86,328.09,B
290,51,68.92,347.74,B
290,13,56.68,368.74,B
290,49,94.29,414.78,A
290,19,55.99,4.6,A
291,39,248.57,474.49,A
291,1,322.22,480.43,A
291,5,282.19,432.46,A
291,15,55.27,496.07,B
291,23,250.88,184.49,A
291,38,87.18,358.01,A
291,9,101.07,403.17,B
291,2,141.52,465.46,B
291,16,150.97,372.97,B
291,7,163.18,436.54,A
291,6,94.53,418.02,B
291,11,125.73,327.94,B
291,51,68.96,347.78,B
291,13,56.57,368.53,B
291,49,94.1,414.57,A
291,19,55.74,4.55,A
292,39,249.9,474.3,A
292,5,282.87,431.6,A
292,15,58.32,494.68,B
292,38,90.88,356.59,A
292,23,248.66,182.62,A
292,2,147.21,467.71,B
292,6,97.08,415.48,B
292,7,166.18,434.45,A
292,1,323.25,479.87,A
292,9,101.52,401.87,B
292,16,151.72,373.84,B
292,11,127.2,326.92,B
292,51,69.21,345.38,B
292,13,58.02,367.91,B
292,3,297.98,164.28,A
293,39,251.32,474.62,A
293,5,286.09,432.98,A
293,15,59.02,493.7,B
293,2,149.42,468.5,B
293,12,150.03,374.3,B
293,23,252.58,185.97,A
293,7,167.81,433.28,A
293,38,91.4,355.08,A
293,6,97.93,412.75,B
293,51,68.64,343.65,B
293,1,325.76,480.32,A
293,49,102.09,401.6,A
293,13,58.62,367.86,B
293,11,126.51,322.77,B
293,3,302.05,160.34,A
294,39,252.54,473.91,A
294,5,287.8,431.72,A
294,15,60.84,493.09,B
294,7,169.24,432.59,A
294,23,254.92,187.33,A
294,12,150.0,373.94,B
294,3,306.54,160.15,A
294,2,150.85,466.93,B
294,11,121.77,312.49,B
294,1,326.14,479.14,A
294,38,93.6,355.52,A
294,51,70.42,344.97,B
294,6,95.22,405.17,B
294,13,59.33,367.4,B
294,49,103.58,400.81,A
294,46,52.51,357.71,A
294,45,140.4,453.55,A
295,5,288.4,432.15,A
295,15,62.51,491.93,B
295,39,253.1,473.32,A
295,23,254.75,189.22,A
295,7,169.12,429.5,A
295,11,124.33,313.86,B
295,3,306.64,160.02,A
295,1,325.94,478.59,A
295,12,150.32,372.38,B
295,46,62.02,368.82,A
295,38,93.5,352.62,A
295,51,70.97,344.18,B
295,2,153.76,466.82,B
295,6,97.44,403.96,B
295,45,123.47,426.06,A
295,49,101.2,395.71,A
296,5,289.7,432.24,A
296,15,62.64,491.58,B
296,1,328.85,479.93,A
296,41,258.1,192.77,A
296,11,127.94,314.7,B
296,7,167.8,425.2,A
296,38,97.14,354.24,A
296,12,151.6,372.8,B
296,3,310.69,161.64,A
296,39,254.38,473.42,A
296,46,64.18,370.38,A
296,51,72.97,344.93,B
296,55,358.19,257.46,B
296,2,154.27,465.63,B
296,45,123.21,422.69,A
296,6,96.23,401.63,B
296,49,103.11,395.37,A
297,5,289.6,432.09,A
297,15,62.6,491.64,B
297,1,328.89,479.86,A
297,11,127.85,314.44,B
297,7,167.97,425.41,A
297,41,257.62,192.2,A
297,38,97.1,354.25,A
297,12,151.48,372.64,B
